id_orgao,orgao,link
251310,RUBIM - MG,
251330,SABARA - MG,
251350,SABINOPOLIS - MG,
251370,SACRAMENTO - MG,
251390,SALINAS - MG,
251410,SALTO DA DIVISA - MG,
251430,SANTA BARBARA - MG,
251450,STA. BARBARA DO TUGURIO - MG,
251470,STA. CRUZ DO ESCALVADO - MG,
251490,SANTA EFIGENIA DE MINAS - MG,
251510,"SANTA FE DE MINAS
- MG",
251530,SANTA JULIANA - MG,
251550,SANTA LUZIA - MG,
251570,"SANTA MARGARIDA
- MG",
251590,SANTA MARIA DE ITABIRA - MG,
251610,SANTA MARIA DO SALTO - MG,
251630,SANTA MARIA DO SUACUI - MG,
251650,SANTANA DA VARGEM - MG,
251670,SANTANA DE CATAGUASES - MG,
251690,SANTANA DE PIRAPAMA - MG,
251710,SANTANA DO DESERTO - MG,
251730,SANTANA DO GARAMBEU - MG,
251750,SANTANA DO JACARE - MG,
251770,SANTANA DO MANHUACU - MG,
251790,SANTANA DO RIACHO - MG,
251810,SANTANA DOS,
251810,SANTANA DOSMONTES - MG,
251830,SANTA RITA DE CALDAS - MG,
251850,SANTA RITA DE JACUTINGA - MG,
251870,SANTA RITA DO IBITIPOCA - MG,
251890,SANTA RITA DO ITUETO - MG,
251910,SANTA RITA DO SAPUCAI - MG,
251930,SANTA ROSA DA SERRA - MG,
251950,SANTA VITORIA - MG,
251970,STO. ANTONIO DO AMPARO - MG,
251990,SANTO ANTONIO DO AVENTUREIRO - MG,
252010,SANTO ANTONIO DO GRAMA - MG,
252030,SANTO ANTONIO DO ITAMBE - MG,
252050,STO. ANTONIO DO JACINTO - MG,
252070,SANTO ANTONIO DO MONTE - MG,
252090,SANTO ANTONIO DO RIO ABAIXO - MG,
252110,SANTO HIPOLITO - MG,
252130,SANTOS DUMONT - MG,
252150,SAO BENTO ABADE - MG,
252170,SAO BRAS DO SUACUI - MG,
252190,SAO DOMINGOS DO PRATA - MG,
252210,SAO FRANCISCO - MG,
252230,SAO FRANCISCO DE PAULA - MG,
252250,SAO FRANCISCO DE SALES - MG,
252270,SAO FRANCISCO DO GLORIA - MG,
252290,SAO GERALDO - MG,
252310,SAO GERALDO DA PIEDADE - MG,
252330,SAO GONCALO DO ABAETE - MG,
252350,SAO GONCALO DO PARA - MG,
252370,S. GONCALO DO RIO ABAIXO - MG,
252390,SAO GONCALO DO SAPUCAI - MG,
252410,SAO GOTARDO - MG,
252430,S. JOAO BATISTA DO GLORIA - MG,
252450,"SAO JOAO DA MATA
- MG",
252470,"SAO JOAO DA PONTE
- MG",
252490,SAO JOAO DEL REI - MG,
252510,SAO JOAO DO ORIENTE - MG,
252530,SAO JOAO DO PARAISO - MG,
252550,SAO JOAO EVANGELISTA - MG,
252570,SAO JOAO NEPOMUCENO - MG,
252590,"SAO JOSE DA SAFIRA
- MG",
252610,SAO JOSE DA VARGINHA - MG,
252630,SAO JOSE DO ALEGRE - MG,
252650,"SAO JOSE DO DIVINO
- MG",
252670,SAO JOSE DO GOIABAL - MG,
252690,"SAO JOSE DO JACURI
- MG",
252710,SAO JOSE DO MANTIMENTO - MG,
252730,SAO LOURENCO - MG,
252750,SAO MIGUEL DO ANTA - MG,
252770,SAO PEDRO DA UNIAO - MG,
252790,SAO PEDRO DOS FERROS - MG,
252810,SAO PEDRO DO SUACUI - MG,
252830,SAO ROMAO - MG,
252850,SAO ROQUE DE MINAS - MG,
252870,SÃO SEBASTIAO DA BELA VISTA - MG,
252890,SÃO SEBASTIAO DO MARANHAO - MG,
252910,SAO SEBASTIAO DO OESTE - MG,
252930,S. SEBASTIAO DO PARAISO - MG,
252950,SÃO SEBASTIAO DO RIO PRETO - MG,
252970,SAO SEBASTIAO DO RIO VERDE - MG,
252990,SAO TIAGO - MG,
253010,SAO TOMAS DE AQUINO - MG,
253030,SAO TOME DAS LETRAS - MG,
253050,SAO VICENTE DE MINAS - MG,
253070,SAPUCAI-MIRIM - MG,
253090,SARDOA - MG,
253110,SENADOR CORTES - MG,
253130,SENADOR FIRMINO - MG,
253150,SENADOR JOSE BENTO - MG,
253170,SENADOR MODESTINO GONCALVES - MG,
253190,SENHORA DE OLIVEIRA - MG,
253210,"SENHORA DO PORTO
- MG",
253230,SENHORA DOS REMEDIOS - MG,
253250,SERICITA - MG,
253270,SERITINGA - MG,
253290,SERRA AZUL DE MINAS - MG,
253310,"SERRA DA SAUDADE
- MG",
253330,"SERRA DOS AIMORES
- MG",
253350,SERRA DO SALITRE - MG,
253370,SERRANIA - MG,
253390,SERRANOS - MG,
253410,SERRO - MG,
253430,SETE LAGOAS - MG,
253450,SILVEIRANIA - MG,
253470,SILVIANOPOLIS - MG,
253490,SIMAO PEREIRA - MG,
253510,SIMONESIA - MG,
253530,SOBRALIA - MG,
253550,SOLEDADE DE MINAS - MG,
253570,TABULEIRO - MG,
253590,TAIOBEIRAS - MG,
253610,TAPIRA - MG,
253630,TAPIRAI - MG,
253650,TAQUARACU DE MINAS - MG,
253670,TARUMIRIM - MG,
253690,TEIXEIRAS - MG,
253710,TEOFILO OTONI - MG,
253730,TIMOTEO - MG,
253750,TIRADENTES - MG,
253770,TIROS - MG,
253790,TOCANTINS - MG,
253810,TOLEDO - MG,
253830,TOMBOS - MG,
253850,TRES CORACOES - MG,
253870,TRES PONTAS - MG,
253890,TUMIRITINGA - MG,
253910,TUPACIGUARA - MG,
253930,TURMALINA - MG,
253950,TURVOLANDIA - MG,
253970,UBA - MG,
253990,UBAI - MG,
254010,UBERABA - MG,
254030,UBERLANDIA - MG,
254050,UMBURATIBA - MG,
254070,UNAI - MG,
254090,URUCANIA - MG,
254110,VARGEM BONITA - MG,
254130,VARGINHA - MG,
254150,VARZEA DA PALMA - MG,
254170,VARZELANDIA - MG,
254190,VAZANTE - MG,
254210,WENCESLAU BRAZ - MG,
254230,VERISSIMO - MG,
254250,VESPASIANO - MG,
254270,VICOSA - MG,
254290,VIEIRAS - MG,
254310,MATHIAS LOBATO - MG,
254330,VIRGEM DA LAPA - MG,
254350,VIRGINIA - MG,
254370,VIRGINOPOLIS - MG,
254390,VIRGOLANDIA - MG,
254410,VISCONDE DO RIO BRANCO - MG,
254430,VOLTA GRANDE - MG,
254450,SALTINHO - SP,
254470,SAO LOURENCO DA SERRA - SP,
254490,DOUTOR ULYSSES - PR,
254510,ITAPERUCU - PR,
254530,PINHAIS - PR,
254550,TUNAS DO PARANÁ- PR,
254570,NOVA SANTA BARBARA - PR,
254590,MAUA DA SERRA - PR,
254610,PITANGUEIRAS - PR,
254630,ANAHY - PR,
254650,DIAMANTE DO SUL - PR,
254670,IGUATU - PR,
254690,SANTA LUCIA - PR,
254710,BOA ESPERANCA DO IGUACU - PR,
254730,CRUZEIRO DO IGUACU - PR,
254750,FLOR DA SERRA DO SUL - PR,
254770,NOVA ESPERANCA DO SUDOESTE - PR,
254790,"NOVA LARANJEIRAS
- PR",
254810,RIO BONITO DO IGUACU - PR,
254830,VIRMOND - PR,
254850,"IRACEMA DO OESTE
- PR",
254870,MARIPA - PR,
254890,SAO PEDRO DO,
254890,SAO PEDRO DOIGUACU - PR,
254910,CAFEZAL DO SUL - PR,
254930,SAUDADE DO IGUACU - PR,
254950,PINHAL DO SAO BENTO - PR,
254970,VENTANIA - PR,
254990,CANDOI - PR,
255010,LARANJAL - PR,
255030,MATO RICO - PR,
255050,SANTA MARIA DO OESTE - PR,
255070,LIDIANOPOLIS - PR,
255090,ANGULO - PR,
255110,FAROL - PR,
255130,RANCHO ALEGRE D'OESTE - PR,
255150,SÃO MANOEL DO PARANÁ-PR,
255170,NOVO ITACOLOMI - PR,
255190,SANTA MONICA - PR,
255210,BRASILANDIA DO SUL - PR,
255230,VILA ALTA - PR,
255250,ITAIPULANDIA - PR,
255270,RAMILANDIA - PR,
255290,ENTRE RIOS DO OESTE - PR,
255310,MERCEDES - PR,
255330,PATO BRAGADO - PR,
255350,QUATRO PONTES - PR,
255370,BOMBINHAS - SC,
255390,MORRO GRANDE - SC,
255410,PASSO DE TORRES - SC,
255430,COCAL DO SUL - SC,
255450,"CAPIVARI DE BAIXO
- SC",
255470,SANGAO - SC,
255490,BALNEÁRIO BARRA DO SUL - SC,
255510,SAO JOAO DO ITAPERIU - SC,
255530,CALMON - SC,
255550,SANTA TEREZINHA - SC,
255570,BRACO DO TROMBUDO - SC,
255590,MIRIM DOCE - SC,
255610,MONTE CARLO - SC,
255630,VARGEM - SC,
255650,VARGEM BONITA - SC,
255670,CERRO NEGRO - SC,
255690,PONTE ALTA DO NORTE - SC,
255710,RIO RUFINO - SC,
255730,SAO CRISTOVAO DO SUL - SC,
255750,MACIEIRA - SC,
255770,AGUAS FRIAS - SC,
255790,"CORDILHEIRA ALTA
- SC",
255810,FORMOSA DO SUL - SC,
255830,GUATAMBU - SC,
255850,IRATI - SC,
255870,JARDINOPOLIS - SC,
255890,NOVA ITABERABA - SC,
255910,NOVO HORIZONTE - SC,
255930,PLANALTO ALEGRE - SC,
255950,SUL BRASIL - SC,
255970,ARABUTA - SC,
255990,ARVOREDO - SC,
256010,AFONSO CLAUDIO - ES,
256030,ALEGRE - ES,
256050,ALFREDO CHAVES - ES,
256070,ANCHIETA - ES,
256090,APIACA - ES,
256110,ARACRUZ - ES,
256130,ATILIO VIVACQUA - ES,
256150,BAIXO GUANDU - ES,
256170,BARRA DE SAO FRANCISCO - ES,
256190,BOA ESPERANCA - ES,
256210,BOM JESUS DO NORTE - ES,
256230,CACHOEIRO DE ITAPEMIRIM - ES,
256250,CARIACICA - ES,
256270,CASTELO - ES,
256290,COLATINA - ES,
256310,CONCEICAO DA BARRA - ES,
256330,CONCEICAO DO CASTELO - ES,
256350,DIVINO DE SAO LOURENCO - ES,
256370,"DOMINGOS MARTINS
- ES",
256390,DORES DO RIO PRETO - ES,
256410,ECOPORANGA - ES,
256430,FUNDAO - ES,
256450,GUACUI - ES,
256470,GUARAPARI - ES,
256490,IBIRACU - ES,
256510,ICONHA - ES,
256530,ITAGUACU - ES,
256550,ITAPEMIRIM - ES,
256570,ITARANA - ES,
256590,IUNA - ES,
256610,JERONIMO MONTEIRO - ES,
256630,LINHARES - ES,
256650,MANTENOPOLIS - ES,
256670,MIMOSO DO SUL - ES,
256690,MONTANHA - ES,
256710,MUCURICI - ES,
256730,MUNIZ FREIRE - ES,
256750,MUQUI - ES,
256770,NOVA VENECIA - ES,
256790,PANCAS - ES,
256810,PINHEIROS - ES,
256830,PIUMA - ES,
256850,PRESIDENTE KENNEDY - ES,
256870,RIO NOVO DO SUL - ES,
256890,"SANTA LEOPOLDINA
- ES",
256910,SANTA TERESA - ES,
256930,SAO GABRIEL DA PALHA - ES,
256950,SAO JOSE DO CALCADO - ES,
256970,SAO MATEUS - ES,
256990,SERRA - ES,
257010,VIANA - ES,
257030,VILA VELHA - ES,
257050,VITORIA - ES,
257070,MARILANDIA - ES,
257090,IBATIBA - ES,
257110,RIO BANANAL - ES,
257130,JAGUARE - ES,
257150,PEDRO CANARIO - ES,
257170,AGUA DOCE DO NORTE - ES,
257190,ALTO RIO NOVO - ES,
257210,JOAO NEIVA - ES,
257230,"LARANJA DA TERRA
- ES",
257250,SANTA MARIA DE JETIBA - ES,
257270,VARGEM ALTA - ES,
257290,VENDA NOVA DO IMIGRANTE - ES,
257310,ITAU DE MINAS - MG,
257330,AGUIA BRANCA - ES,
257350,CORONEL MARTINS - SC,
257370,IPUACU - SC,
257390,LAGEADO GRANDE - SC,
257410,OURO VERDE - SC,
257430,PASSOS MAIA - SC,
257450,BELMONTE - SC,
257470,PARAISO - SC,
257490,RIQUEZA - SC,
257510,SANTA HELENA - SC,
257530,"SAO JOAO DO OESTE
- SC",
257550,SAO MIGUEL DA BOA VISTA - SC,
257570,NOVA SANTA RITA - RS,
257590,"MARIANA PIMENTEL
- RS",
257610,SERTAO SANTANA - RS,
257630,GRAMADO XAVIER - RS,
257650,"PASSO DO SOBRADO
- RS",
257670,SINIMBU - RS,
257690,VALE DO SOL - RS,
257710,BARAO DO TRIUNFO,
257710,BARAO DO TRIUNFO - RS,
257730,MINAS DO LEAO - RS,
257750,"MORRINHOS DO SUL
- RS",
257770,TRES FORQUILHAS - RS,
257790,ARAMBARE - RS,
257810,SENTINELA DO SUL - RS,
257830,MAQUINE - RS,
257850,XANGRI-LA - RS,
257870,PINHAL GRANDE - RS,
257890,QUEVEDOS - RS,
257910,SAO JOAO DO POLESINE - RS,
257930,SAO MARTINHO DA SERRA - RS,
257950,VILA NOVA DO SUL - RS,
257970,COXILHA - RS,
257990,GENTIL - RS,
258010,ANGRA DOS REIS - RJ,
258030,ARARUAMA - RJ,
258050,BARRA DO PIRAI - RJ,
258070,BARRA MANSA - RJ,
258090,BOM JARDIM - RJ,
258110,BOM JESUS DO ITABAPOANA - RJ,
258130,CABO FRIO - RJ,
258150,CACHOEIRAS DE MACACU - RJ,
258170,CAMBUCI - RJ,
258190,CAMPOS DOS GOITACAZES - RJ,
258210,CANTAGALO - RJ,
258230,CARMO - RJ,
258250,"CASIMIRO DE ABREU
- RJ",
258270,CONCEICAO DE MACABU - RJ,
258290,CORDEIRO - RJ,
258310,DUAS BARRAS - RJ,
258330,DUQUE DE CAXIAS - RJ,
258350,ENG. PAULO DE FRONTIN - RJ,
258370,ITABORAI - RJ,
258390,ITAGUAI - RJ,
258410,ITAOCARA - RJ,
258430,ITAPERUNA - RJ,
258450,LAJE DO MURIAE - RJ,
258470,MACAE - RJ,
258490,MAGE - RJ,
258510,MANGARATIBA - RJ,
258530,MARICA - RJ,
258550,MENDES - RJ,
258570,MIGUEL PEREIRA - RJ,
258590,MIRACEMA - RJ,
258610,NATIVIDADE - RJ,
258630,NILOPOLIS - RJ,
258650,NITEROI - RJ,
258670,NOVA FRIBURGO - RJ,
258690,NOVA IGUACU - RJ,
258710,PARACAMBI - RJ,
258730,PARAIBA DO SUL - RJ,
258750,PARATI - RJ,
258770,PETROPOLIS - RJ,
258790,PIRAI - RJ,
258810,PORCIUNCULA - RJ,
258830,RESENDE - RJ,
258850,RIO BONITO - RJ,
258870,RIO CLARO - RJ,
258890,RIO DAS FLORES - RJ,
258910,SANTA MARIA MADALENA - RJ,
258930,SANTO ANTONIO DE PADUA - RJ,
258950,SAO FIDELIS - RJ,
258970,SAO GONCALO - RJ,
258990,"SAO JOAO DA BARRA
- RJ",
259010,"SAO JOAO DE MERITI
- RJ",
259030,SAO PEDRO DA ALDEIA - RJ,
259050,SAO SEBASTIAO DO ALTO - RJ,
259070,SAPUCAIA - RJ,
259090,SAQUAREMA - RJ,
259110,SILVA JARDIM - RJ,
259130,SUMIDOURO - RJ,
259150,TERESOPOLIS - RJ,
259170,TRAJANO DE MORAIS - RJ,
259190,TRES RIOS - RJ,
259210,VALENCA - RJ,
259230,VASSOURAS - RJ,
259250,VOLTA REDONDA -,
259250,VOLTA REDONDA - RJ,
259270,ARRAIAL DO CABO - RJ,
259290,ITALVA - RJ,
259310,"MATO CASTELHANO
- RS",
259330,MORMACO - RS,
259350,MULITERNO - RS,
259370,NICOLAU VERGUEIRO - RS,
259390,PONTAO - RS,
259410,SANTO ANTONIO DO PALMA - RS,
259430,BARRA FUNDA - RS,
259450,COQUEIROS DO SUL - RS,
259470,ENGENHO VELHO - RS,
259490,GRAMADO DOS LOUREIROS - RS,
259510,LAGOA DOS TRES CANTOS - RS,
259530,NOVA BOA VISTA - RS,
259550,RIO DOS INDIOS - RS,
259570,STO. ANTONIO DO PLANALTO - RS,
259590,"BARRA DO RIO AZUL
- RS",
259610,CARLOS GOMES - RS,
259630,CENTENARIO - RS,
259650,CHARRUA - RS,
259670,PONTE PRETA - RS,
259690,AMETISTA DO SUL - RS,
259710,DOIS IRMAOS DAS MISSOES - RS,
259730,NOVO TIRADENTES - RS,
259750,PINHEIRINHO DO VALE - RS,
259770,SANTO EXPEDITO DO SUL - RS,
259790,TUPANCI DO SUL - RS,
259810,BOA VISTA DAS MISSOES - RS,
259830,"LAJEADO DO BUGRE
- RS",
259850,NOVO BARREIRO -,
259850,NOVO BARREIRO - RS,
259870,SAGRADA FAMILIA - RS,
259890,SAO JOSE DAS MISSOES - RS,
259910,NOVA PADUA - RS,
259930,MONTE BELO DO SUL - RS,
259950,SANTA TEREZA - RS,
259970,SAO VALENTIM DO SUL - RS,
259990,UNIAO DA SERRA - RS,
260010,RIO DE JANEIRO - RJ,
260030,ITATIAIA - RJ,
260050,PATY DO ALFERES - RJ,
260070,QUISSAMA - RJ,
260090,SÃO JOSE DO VALE DO RIO PRETO - RJ,
260110,IBITIRAMA - ES,
260130,CAMPESTRE DA SERRA - RS,
260150,SAO JOSE DOS AUSENTES - RS,
260170,LINDOLFO COLLOR - RS,
260190,MORRO REUTER - RS,
260210,PICADA CAFE - RS,
260230,PRESIDENTE LUCENA - RS,
260250,CAPITAO - RS,
260270,ITAPUCA - RS,
260290,COLINAS - RS,
260310,MATO LEITAO - RS,
260330,SANTA CLARA DO SUL - RS,
260350,SERIO - RS,
260370,TRAVESSEIRO - RS,
260390,MARATA - RS,
260410,PARECI NOVO - RS,
260430,SAO PEDRO DA SERRA - RS,
260450,ALTO FELIZ - RS,
260470,LINHA NOVA - RS,
260490,VALE REAL - RS,
260510,INHACORA - RS,
260530,VITORIA DAS MISSOES - RS,
260550,CORONEL BARROS - RS,
260570,NOVO MACHADO - RS,
260590,SAO JOSE DO INHACORA - RS,
260610,SALVADOR DAS MISSOES - RS,
260630,SAO PEDRO DO BUTIA - RS,
260650,PORTO MAUA - RS,
260670,PORTO VERA CRUZ - RS,
260690,"BARRA DO GUARITA
- RS",
260710,BOM PROGRESSO - RS,
260730,DERRUBADAS - RS,
260750,SAO VALERIO DO SUL - RS,
260770,"TIRADENTES DO SUL
- RS",
260790,MANOEL VIANA - RS,
260810,GARRUCHOS - RS,
260830,CANDIOTA - RS,
260850,HULHA NEGRA - RS,
260870,SAO JOSE DO POVO - MT,
261010,ADAMANTINA - SP,
261030,ADOLFO - SP,
261050,AGUAI - SP,
261070,AGUAS DA PRATA - SP,
261090,AGUAS DE LINDOIA - SP,
261110,AGUAS DE SAO PEDRO - SP,
261130,AGUDOS - SP,
261150,ALFREDO MARCONDES - SP,
261170,ALTAIR - SP,
261190,ALTINOPOLIS - SP,
261210,ALTO ALEGRE - SP,
261230,"ALVARES FLORENCE
- SP",
261250,"ALVARES MACHADO
- SP",
261270,ALVARO DE CARVALHO - SP,
261290,ALVINLANDIA - SP,
261310,AMERICANA - SP,
261330,AMERICO BRASILIENSE - SP,
261350,AMERICO DE CAMPOS - SP,
261370,AMPARO - SP,
261390,ANALANDIA - SP,
261410,ANDRADINA - SP,
261430,ANGATUBA - SP,
261450,ANHEMBI - SP,
261470,ANHUMAS - SP,
261490,APARECIDA - SP,
261510,"APARECIDA D'OESTE
- SP",
261530,APIAI - SP,
261550,ARACATUBA - SP,
261570,ARACOIABA DA SERRA - SP,
261590,ARAMINA - SP,
261610,ARANDU - SP,
261630,ARARAQUARA - SP,
261650,ARARAS - SP,
261670,AREALVA - SP,
261690,AREIAS - SP,
261710,AREIOPOLIS - SP,
261730,ARIRANHA - SP,
261750,ARTUR NOGUEIRA - SP,
261770,ARUJA - SP,
261790,ASSIS - SP,
261810,ATIBAIA - SP,
261830,AURIFLAMA - SP,
261850,AVAI - SP,
261870,AVANHANDAVA - SP,
261890,AVARE - SP,
261910,BADY BASSITT - SP,
261930,BALBINOS - SP,
261950,BALSAMO - SP,
261970,BANANAL - SP,
261990,BARBOSA - SP,
262010,BARAO DE ANTONINA - SP,
262030,BARIRI - SP,
262050,BARRA BONITA - SP,
262070,BARRA DO TURVO - SP,
262090,BARRETOS - SP,
262110,BARRINHA - SP,
262130,BARUERI - SP,
262150,BASTOS - SP,
262170,BATATAIS - SP,
262190,BAURU - SP,
262210,BEBEDOURO - SP,
262230,BENTO DE ABREU - SP,
262250,BERNARDINO DE CAMPOS - SP,
262270,BILAC - SP,
262290,BIRIGUI - SP,
262310,BIRITIBA-MIRIM - SP,
262330,BOA ESPERANCA DO SUL - SP,
262350,BOCAINA - SP,
262370,BOFETE - SP,
262390,BOITUVA - SP,
262410,BOM JESUS DOS PERDOES - SP,
262430,BORA - SP,
262450,BORACEIA - SP,
262470,BORBOREMA - SP,
262490,BOTUCATU - SP,
262510,BRAGANCA PAULISTA - SP,https://bragancapaulista.consultacidadao.com.br:8043/
262550,BRAUNA - SP,
262570,BRODOSQUI - SP,
262590,BROTAS - SP,
262610,BURI - SP,
262630,BURITAMA - SP,
262650,BURITIZAL - SP,
262670,"CABRALIA PAULISTA
- SP",
262690,CABREUVA - SP,
262710,CACAPAVA - SP,
262730,CACHOEIRA PAULISTA - SP,
262750,CACONDE - SP,
262770,CAFELANDIA - SP,
262790,CAIABU - SP,
262810,CAIEIRAS - SP,
262830,CAIUA - SP,
262850,CAJAMAR - SP,
262870,CAJOBI - SP,
262890,CAJURU - SP,
262910,CAMPINAS - SP,
262930,CAMPO LIMPO PAULISTA - SP,
262950,CAMPOS DO JORDAO,
262950,CAMPOS DO JORDAO - SP,
262970,CAMPOS NOVOS PAULISTA - SP,
262990,CANANEIA - SP,
263010,CANDIDO MOTA - SP,
263030,CANDIDO RODRIGUES - SP,
263050,CAPAO BONITO - SP,
263070,CAPELA DO ALTO - SP,
263090,CAPIVARI - SP,
263110,CARAGUATATUBA - SP,
263130,CARAPICUIBA - SP,
263150,CARDOSO - SP,
263170,CASA BRANCA - SP,
263190,CASSIA DOS COQUEIROS - SP,
263210,CASTILHO - SP,
263230,CATANDUVA - SP,
263250,CATIGUA - SP,
263270,CEDRAL - SP,
263290,CERQUEIRA CESAR - SP,
263310,CERQUILHO - SP,
263330,CESARIO LANGE - SP,
263350,CHARQUEADA - SP,
263370,CHAVANTES - SP,
263390,CLEMENTINA - SP,
263410,COLINA - SP,
263430,COLOMBIA - SP,
263450,CONCHAL - SP,
263470,CONCHAS - SP,
263490,CORDEIROPOLIS - SP,
263510,COROADOS - SP,
263530,CORONEL MACEDO - SP,
263550,CORUMBATAI - SP,
263570,COSMOPOLIS - SP,
263590,COSMORAMA - SP,
263610,COTIA - SP,https://cotia.consultacidadao.com.br/
263630,CRAVINHOS - SP,
263650,CRISTAIS PAULISTA - SP,
263670,CRUZALIA - SP,
263690,CRUZEIRO - SP,
263710,CUBATAO - SP,
263730,CUNHA - SP,
263750,DESCALVADO - SP,
263770,DIADEMA - SP,
263790,DIVINOLANDIA - SP,
263810,DOBRADA - SP,
263830,DOIS CORREGOS - SP,
263850,DOLCINOPOLIS - SP,
263870,DOURADO - SP,
263890,DRACENA - SP,
263910,DUARTINA - SP,
263930,DUMONT - SP,
263950,ECHAPORA - SP,
263970,ELDORADO - SP,
263990,ELIAS FAUSTO - SP,
264010,EMBU - SP,
264030,EMBU-GUACU - SP,
264050,ESTRELA D'OESTE - SP,
264070,"ESTRELA DO NORTE
- SP",
264090,FARTURA - SP,
264110,FERNANDOPOLIS - SP,
264130,"FERNANDO PRESTES
- SP",
264150,FERRAZ DE VASCONCELOS - SP,
264170,FLORA RICA - SP,
264190,FLOREAL - SP,
264210,FLORIDA PAULISTA - SP,
264230,FLORINEA - SP,
264250,FRANCA - SP,
264270,"FRANCISCO MORATO
- SP",
264290,FRANCO DA ROCHA - SP,
264310,"GABRIEL MONTEIRO
- SP",
264330,GALIA - SP,
264350,GARCA - SP,
264370,GASTAO VIDIGAL - SP,
264390,"GENERAL SALGADO
- SP",
264410,GETULINA - SP,
264430,GLICERIO - SP,
264450,GUAICARA - SP,
264470,GUAIMBE - SP,
264490,GUAIRA - SP,
264510,GUAPIACU - SP,
264530,GUAPIARA - SP,
264550,GUARA - SP,
264570,GUARACAI - SP,
264590,GUARACI - SP,
264610,GUARANI D'OESTE - SP,
264630,GUARANTA - SP,
264650,GUARARAPES - SP,
264670,GUARAREMA - SP,
264690,GUARATINGUETA - SP,
264710,GUAREI - SP,
264730,GUARIBA - SP,
264750,GUARUJA - SP,
264770,GUARULHOS - SP,
264790,GUZOLANDIA - SP,
264810,HERCULANDIA - SP,
264830,IACANGA - SP,
264850,IACRI - SP,
264870,IBATE - SP,
264890,IBIRA - SP,
264910,IBIRAREMA - SP,
264930,IBITINGA - SP,
264950,IBIUNA - SP,
264970,ICEM - SP,
264990,IEPE - SP,
265010,IGARACU DO TIETE - SP,
265030,IGARAPAVA - SP,
265050,IGARATA - SP,
265070,IGUAPE - SP,
265090,ILHABELA - SP,
265110,INDAIATUBA - SP,
265130,INDIANA - SP,
265150,INDIAPORA - SP,
265170,INUBIA PAULISTA - SP,
265190,IPAUCU - SP,
265210,IPERO - SP,
265230,IPEUNA - SP,
265250,IPORANGA - SP,
265270,IPUA - SP,
265290,IRACEMAPOLIS - SP,
265310,IRAPUA - SP,
265330,IRAPURU - SP,
265350,ITABERA - SP,
265370,ITAI - SP,
265390,ITAJOBI - SP,
265410,ITAJU - SP,
265430,ITANHAEM - SP,
265450,ITAPECERICA DA SERRA - SP,https://sistemas.cobrasin.com.br/multas-municipe/home.action;jsessionid=2A37D85929CC7EF425AC00B2804F950E?municipio=5	
265470,ITAPETININGA - SP,
265490,ITAPEVA - SP,
265510,ITAPEVI - SP,
265530,ITAPIRA - SP,
265550,ITAPOLIS - SP,
265570,ITAPORANGA - SP,
265590,ITAPUI - SP,
265610,ITAPURA - SP,
265630,"ITAQUAQUECETUBA
- SP",
265650,ITARARE - SP,
265670,ITARIRI - SP,
265690,ITATIBA - SP,
265710,ITATINGA - SP,
265730,ITIRAPINA - SP,
265750,ITIRAPUA - SP,
265770,ITOBI - SP,
265790,ITU - SP,
265810,ITUPEVA - SP,
265830,ITUVERAVA - SP,
265850,JABORANDI - SP,
265870,JABOTICABAL - SP,
265890,JACAREI - SP,
265910,JACI - SP,
265930,JACUPIRANGA - SP,
265950,JAGUARIUNA - SP,
265970,JALES - SP,
265990,JAMBEIRO - SP,
266010,JANDIRA - SP,
266030,JARDINOPOLIS - SP,
266050,JARINU - SP,
266070,JAU - SP,
266090,JERIQUARA - SP,
266110,JOANOPOLIS - SP,
266130,JOAO RAMALHO - SP,
266150,JOSE BONIFACIO - SP,
266170,JULIO MESQUITA - SP,
266190,JUNDIAI - SP,
266210,JUNQUEIROPOLIS - SP,
266230,JUQUIA - SP,
266250,JUQUITIBA - SP,
266270,LAGOINHA - SP,
266290,LARANJAL PAULISTA - SP,
266310,LAVINIA - SP,
266330,LAVRINHAS - SP,
266350,LEME - SP,
266370,LENCOIS PAULISTA - SP,
266390,LIMEIRA - SP,
266410,LINDOIA - SP,
266430,LINS - SP,
266450,LORENA - SP,
266470,LOUVEIRA - SP,
266490,LUCELIA - SP,
266510,LUCIANOPOLIS - SP,
266530,LUIS ANTONIO - SP,
266550,LUIZIANIA - SP,
266570,LUPERCIO - SP,
266590,LUTECIA - SP,
266610,MACATUBA - SP,
266630,MACAUBAL - SP,
266650,MACEDONIA - SP,
266670,MAGDA - SP,
266690,MAIRINQUE - SP,
266710,MAIRIPORA - SP,
266730,MANDURI - SP,
266750,MARABA PAULISTA - SP,
266770,MARACAI - SP,
266790,MARIAPOLIS - SP,
266810,MARILIA - SP,
266830,MARINOPOLIS - SP,
266850,MARTINOPOLIS - SP,
266870,MATAO - SP,
266890,MAUA - SP,
266910,MENDONCA - SP,
266930,MERIDIANO - SP,
266950,MIGUELOPOLIS - SP,
266970,MINEIROS DO TIETE - SP,
266990,MIRACATU - SP,
267010,MIRA ESTRELA - SP,
267030,MIRANDOPOLIS - SP,
267050,MIRANTE DO PARANAPANEMA - SP,
267070,MIRASSOL - SP,
267090,MIRASSOLANDIA - SP,
267110,MOCOCA - SP,
267130,MOGI DAS CRUZES - SP,
267150,MOGI-GUACU - SP,
267170,MOGI-MIRIM - SP,
267190,MOMBUCA - SP,
